decades_since_2020_Sept,date,rank,rank_norm,title,main_artist,featured_artists,artist_past_performance,features_past_performance
0.24151250054764511,2023-02-04,188,0.07293249574894728,Rush,'Ayra Starr',"""None""",0.5,0.5
0.24342925848849944,2023-02-11,28,0.1889822365046136,Love Again,'The Kid LAROI',"""None""",0.18341513545545393,0.5
0.24342925848849944,2023-02-11,44,0.15075567228888181,Sugar Rush Ride,'TOMORROW',"""'TOGETHER'""",0.07475398805450628,0.07475398805450628
0.24342925848849944,2023-02-11,53,0.13736056394868904,I'm Not Here To Make Friends,'Sam Smith',"""None""",0.2074129125194158,0.5
0.24342925848849944,2023-02-11,66,0.12309149097933272,LLYLM,'Rosalia',"""None""",0.1733825609854245,0.5
0.24342925848849944,2023-02-11,70,0.11952286093343936,Last Night,'Morgan Wallen',"""None""",0.11663096785668435,0.5
0.24342925848849944,2023-02-11,73,0.11704114719613057,PRC,'Peso Pluma',"""'Natanael Cano'""",0.08469726989970673,0.09325048082403138
0.24342925848849944,2023-02-11,99,0.10050378152592121,Dawns,'Zach Bryan',"""'Maggie Rogers'""",0.09667364890456635,0.5
0.24342925848849944,2023-02-11,134,0.08638684255813601,"Hey, Mickey!",'Yung Baby Tate',"""None""",0.5,0.5
0.24342925848849944,2023-02-11,139,0.08481889296799709,Trustfall,'P!nk',"""None""",0.10916835543060738,0.5
0.24342925848849944,2023-02-11,159,0.07930515857181442,Those Eyes,'New West',"""None""",0.5,0.5
0.24342925848849944,2023-02-11,196,0.07142857142857142,Growin' Up And Gettin' Old,'Luke Combs',"""None""",0.12356456115827548,0.5
0.24534601642935377,2023-02-18,15,0.2581988897471611,"Boy's A Liar, Pt. 2",'PinkPantheress',"""'Ice Spice'""",0.5,0.31622776601683794
0.24534601642935377,2023-02-18,30,0.18257418583505536,X Si Volvemos,'Karol G',"""'Romeo Santos'""",0.16946412810381864,0.08638684255813601
0.24534601642935377,2023-02-18,48,0.14433756729740646,Zona de Perigo,'Leo Santana',"""None""",0.5,0.5
0.24534601642935377,2023-02-18,110,0.09534625892455924,I Wrote The Book,'Morgan Wallen',"""None""",0.11674456324096644,0.5
0.24534601642935377,2023-02-18,142,0.08391813582966891,Everything I Love,'Morgan Wallen',"""None""",0.11593430039467592,0.5
0.24534601642935377,2023-02-18,149,0.08192319205190406,Watch The World Burn,'Falling In Reverse',"""None""",0.5,0.5
0.24534601642935377,2023-02-18,184,0.07372097807744857,Ch y La Pizza,'Fuerza Regida',"""'Natanael Cano'""",0.10909167083151872,0.10518001462735743
0.24534601642935377,2023-02-18,186,0.07332355751067665,Love On The Brain,'Rihanna',"""None""",0.24978435728188064,0.5
0.24534601642935377,2023-02-18,194,0.07179581586177382,Mercho,'Lil CaKe',"""'Ozuna', 'Ryan Castro', 'Migrantes'""",0.5,0.09847435985265422
0.2472627743702081,2023-02-25,18,0.23570226039551587,Lost,'Linkin Park',"""None""",0.07832604499879574,0.5
0.2472627743702081,2023-02-25,31,0.1796053020267749,Love You Anyway,'Luke Combs',"""None""",0.11850777129025038,0.5
0.2472627743702081,2023-02-25,32,0.17677669529663687,Umbrella,'Rihanna',"""'Jay-Z'""",0.2040413349879643,0.5
0.2472627743702081,2023-02-25,40,0.15811388300841897,Diamonds,'Rihanna',"""None""",0.19842007031386394,0.5
0.2472627743702081,2023-02-25,47,0.14586499149789456,We Found Love,'Rihanna',"""'Calvin Harris'""",0.19153043929353047,0.12582351913702464
0.2472627743702081,2023-02-25,68,0.12126781251816648,Cenere,'Lazza',"""None""",0.5,0.5
0.2472627743702081,2023-02-25,74,0.11624763874381928,Only Girl (In The World),'Rihanna',"""None""",0.1848642112917504,0.5
0.2472627743702081,2023-02-25,79,0.1125087900926024,B**** Better Have My Money,'Rihanna',"""None""",0.17612354494894278,0.5
0.2472627743702081,2023-02-25,80,0.11180339887498948,Due Vite,'Marco Mengoni',"""None""",0.5,0.5
0.2472627743702081,2023-02-25,83,0.10976425998969035,Stay,'Rihanna',"""'Mikky Ekko'""",0.1689356546538389,0.5
0.2472627743702081,2023-02-25,97,0.10153461651336192,Supereroi,'Mr.Rain',"""None""",0.5,0.5
0.2472627743702081,2023-02-25,100,0.1,Work,'Rihanna',"""'Drake'""",0.162928569854331,0.2981197108198822
0.2472627743702081,2023-02-25,105,0.09759000729485333,Special,'Lizzo',"""'SZA'""",0.1400815369355881,0.17858655534894105
0.2472627743702081,2023-02-25,106,0.09712858623572641,Where Have You Been,'Rihanna',"""None""",0.1571288448755133,0.5
0.2472627743702081,2023-02-25,113,0.09407208683835973,Needed Me,'Rihanna',"""None""",0.15206564638334213,0.5
0.2472627743702081,2023-02-25,132,0.08703882797784893,S&M,'Rihanna',"""None""",0.14755262300297883,0.5
0.2472627743702081,2023-02-25,138,0.08512565307587486,Don't Stop The Music,'Rihanna',"""None""",0.14318348044228085,0.5
0.2472627743702081,2023-02-25,139,0.08481889296799709,Run This Town,'Jay-Z',"""'Rihanna', 'Kanye West'""",0.17677669529663687,0.1603844695125773
0.2472627743702081,2023-02-25,152,0.08111071056538127,Rude Boy,'Rihanna',"""None""",0.13583834183238724,0.5
0.2472627743702081,2023-02-25,155,0.08032193289024989,Facilita Ai,'Ze Felipe',"""None""",0.08552042923178678,0.5
0.2472627743702081,2023-02-25,156,0.08006407690254357,El Gordo Trae El Mando,'Chino Pacas',"""None""",0.5,0.5
0.2472627743702081,2023-02-25,171,0.07647191129018725,Green Green Grass,'George Ezra',"""None""",0.5,0.5
0.24917953231106243,2023-03-04,64,0.125,Hope,'NF',"""None""",0.10516100674746028,0.5
0.24917953231106243,2023-03-04,67,0.12216944435630522,Painting Pictures,'Superstar Pride',"""None""",0.5,0.5
0.24917953231106243,2023-03-04,68,0.12126781251816648,Heaven,'Niall Horan',"""None""",0.10369516947304253,0.5
0.24917953231106243,2023-03-04,82,0.11043152607484653,Watch This (ARIZONATEARS Pluggnb Remix),'Lil Uzi Vert',"""None""",0.10676438209739342,0.5
0.24917953231106243,2023-03-04,93,0.10369516947304253,Ceilings,'Lizzy McAlpine',"""None""",0.5,0.5
0.24917953231106243,2023-03-04,129,0.08804509063256238,A&W,'Lana Del Rey',"""None""",0.1976455641676992,0.5
0.24917953231106243,2023-03-04,152,0.08111071056538127,Di Que Si,'Grupo Marca Registrada',"""'Grupo Frontera'""",0.5,0.10583392322795977
0.24917953231106243,2023-03-04,160,0.07905694150420949,Lovezinho,'Treyce',"""None""",0.5,0.5
0.24917953231106243,2023-03-04,176,0.07537783614444091,If We Ever Broke Up,'Mae Stephens',"""None""",0.5,0.5
0.24917953231106243,2023-03-04,179,0.07474350927519359,Cupido,'TINI',"""None""",0.08089666221675043,0.5
0.24917953231106243,2023-03-04,193,0.07198157507486945,Favorite Song,'Toosii',"""None""",0.5,0.5
0.24917953231106243,2023-03-04,198,0.07106690545187015,In Ha Mood,'Ice Spice',"""None""",0.286796254202254,0.5
0.2510962902519167,2023-03-11,1,1.0,TQG,'Karol G',"""'Shakira'""",0.17054340859988595,0.13808603141183176
0.2510962902519167,2023-03-11,35,0.1690308509457033,Tormenta,'Gorillaz',"""'Bad Bunny'""",0.0944911182523068,0.22489045921001263
0.2510962902519167,2023-03-11,45,0.14907119849998599,Mientras Me Curo del Cora,'Karol G',"""None""",0.23397019456036805,0.5
0.2510962902519167,2023-03-11,69,0.1203858530857692,Pero Tu,'Karol G',"""'Quevedo'""",0.22793931685795232,0.12772383592492867
0.2510962902519167,2023-03-11,70,0.11952286093343936,Tus Gafitas,'Karol G',"""None""",0.22080588798975329,0.5
0.2510962902519167,2023-03-11,90,0.10540925533894598,Gucci Los Panos,'Karol G',"""None""",0.21450616835808112,0.5
0.2510962902519167,2023-03-11,98,0.10101525445522107,Manana Sera Bonito,'Karol G',"""'Carla Morrison'""",0.20811778373452486,0.5
0.2510962902519167,2023-03-11,118,0.09205746178983235,Besties,'Karol G',"""None""",0.20219311483590174,0.5
0.2510962902519167,2023-03-11,140,0.08451542547285165,Reminder,'The Weeknd',"""None""",0.20257863102224755,0.5
0.2510962902519167,2023-03-11,150,0.08164965809277261,Por Las Noches,'Peso Pluma',"""None""",0.09565706661148829,0.5
0.2510962902519167,2023-03-11,156,0.08006407690254357,Ojos Ferrari,'Karol G',"""'Justin Quiles', 'Angel Dior'""",0.19642001518598912,0.2910059598240553
0.2510962902519167,2023-03-11,162,0.07856742013183861,Private Landing,'Don Toliver',"""'Justin Bieber', 'Future'""",0.13988151011026173,0.20718745357471147
0.2510962902519167,2023-03-11,169,0.07692307692307693,Karmika,'Karol G',"""'Bad Gyal', 'Sean Paul'""",0.1906246424385029,0.28581366510674117
0.2510962902519167,2023-03-11,175,0.07559289460184544,En La Intimidad (Big One CROSSOVER #1),'Emilia',"""'Big One', 'Callejero Fino'""",0.5,0.5
0.2510962902519167,2023-03-11,177,0.07516460280028289,La Bebe,'Yng Lvcas',"""'Peso Pluma'""",0.5,0.09209156899336951
0.2510962902519167,2023-03-11,195,0.0716114874039433,Nosso Quadro,'Ana Castela',"""None""",0.08024348008651967,0.5
0.2510962902519167,2023-03-11,196,0.07142857142857142,Die 4 Me,'Halsey',"""None""",0.10926933532479122,0.5
0.25301304819277104,2023-03-18,16,0.25,On The Street,'j-hope',"""'J. Cole'""",0.17256136440756592,0.19729712104901112
0.25301304819277104,2023-03-18,20,0.22360679774997896,Red Ruby Da Sleeze,'Nicki Minaj',"""None""",0.15984360359709177,0.5
0.25301304819277104,2023-03-18,21,0.2182178902359924,Thinkin' Bout Me,'Morgan Wallen',"""None""",0.11476621474386815,0.5
0.25301304819277104,2023-03-18,23,0.20851441405707477,Ain’t That Some,'Morgan Wallen',"""None""",0.11843474678229336,0.5
0.25301304819277104,2023-03-18,37,0.1643989873053573,Man Made A Bar,'Morgan Wallen',"""'Eric Church'""",0.12151969361936867,0.07738232325341368
0.25301304819277104,2023-03-18,53,0.13736056394868904,’98 Braves,'Morgan Wallen',"""None""",0.12293954967409125,0.5
0.25301304819277104,2023-03-18,61,0.12803687993289598,Devil Don’t Know,'Morgan Wallen',"""None""",0.12340176541757338,0.5
0.25301304819277104,2023-03-18,62,0.1270001270001905,Sunrise,'Morgan Wallen',"""None""",0.12354571420417562,0.5
0.25301304819277104,2023-03-18,65,0.12403473458920847,Born With A Beer In My Hand,'Morgan Wallen',"""None""",0.1236497635751495,0.5
0.25301304819277104,2023-03-18,74,0.11624763874381928,Whiskey Friends,'Morgan Wallen',"""None""",0.12366102012080778,0.5
0.25301304819277104,2023-03-18,76,0.11470786693528087,Shorty Party,'Cartel de Santa',"""'La Kelly'""",0.5,0.5
0.25301304819277104,2023-03-18,81,0.1111111111111111,Tennessee Numbers,'Morgan Wallen',"""None""",0.12345041118181337,0.5
0.25301304819277104,2023-03-18,84,0.1091089451179962,Cowgirls,'Morgan Wallen',"""'ERNEST'""",0.12310954415705126,0.07216878364870323
0.25301304819277104,2023-03-18,86,0.10783277320343841,Hope That’s True,'Morgan Wallen',"""None""",0.12273318140856376,0.5
0.25301304819277104,2023-03-18,91,0.10482848367219183,Dying Man,'Morgan Wallen',"""None""",0.12234311578353539,0.5
0.25301304819277104,2023-03-18,97,0.10153461651336192,Keith Whitley,'Morgan Wallen',"""None""",0.1218963110607033,0.5
0.25301304819277104,2023-03-18,99,0.10050378152592121,In The Bible,'Morgan Wallen',"""'HARDY'""",0.12138979805884223,0.07648181651470395
0.25301304819277104,2023-03-18,102,0.09901475429766744,Neon Star (Country Boy Lullaby),'Morgan Wallen',"""None""",0.12088285279744079,0.5
0.25301304819277104,2023-03-18,108,0.09622504486493763,Me + All Your Reasons,'Morgan Wallen',"""None""",0.12036464830491174,0.5
0.25301304819277104,2023-03-18,114,0.0936585811581694,I Deserve A Drink,'Morgan Wallen',"""None""",0.11980585791621892,0.5
0.25301304819277104,2023-03-18,116,0.09284766908852593,F150-50,'Morgan Wallen',"""None""",0.11921428718314837,0.5
0.25301304819277104,2023-03-18,117,0.09245003270420485,Mas Rica Que Ayer,'Anuel AA',"""'Mambo Kingz', 'DJ Luian'""",0.10142038649963765,0.5
0.25301304819277104,2023-03-18,122,0.09053574604251853,Single Than She Was,'Morgan Wallen',"""None""",0.11863095165980517,0.5
0.25301304819277104,2023-03-18,145,0.08304547985373997,Wine Into Water,'Morgan Wallen',"""None""",0.11802282699641911,0.5
0.25301304819277104,2023-03-18,169,0.07692307692307693,180 (Lifestyle),'Morgan Wallen',"""None""",0.11728177753458711,0.5
0.25301304819277104,2023-03-18,179,0.07474350927519359,Last Drive Down Main,'Morgan Wallen',"""None""",0.11644445570014,0.5
0.25301304819277104,2023-03-18,180,0.07453559924999299,Good Girl Gone Missin’,'Morgan Wallen',"""None""",0.11559687113042764,0.5
0.25301304819277104,2023-03-18,184,0.07372097807744857,Me To Me,'Morgan Wallen',"""None""",0.11477891338558827,0.5
0.25301304819277104,2023-03-18,195,0.0716114874039433,Money On Me,'Morgan Wallen',"""None""",0.11397699662463286,0.5
0.25492980613362537,2023-03-25,16,0.25,River,'Miley Cyrus',"""None""",0.23749885731155265,0.5
0.25492980613362537,2023-03-25,28,0.1889822365046136,Set Me Free,'TWICE',"""None""",0.1888831219972712,0.5
0.25492980613362537,2023-03-25,44,0.15075567228888181,Jaded,'Miley Cyrus',"""None""",0.23894865769342097,0.5
0.25492980613362537,2023-03-25,72,0.11785113019775793,Miracle,'Calvin Harris',"""'Ellie Goulding'""",0.12951241977328887,0.5
0.25492980613362537,2023-03-25,92,0.10425720702853739,Thousand Miles,'Miley Cyrus',"""'Brandi Carlile'""",0.22978352647088235,0.5
0.25492980613362537,2023-03-25,96,0.10206207261596577,Rose Colored Lenses,'Miley Cyrus',"""None""",0.21796668747040998,0.5
0.25492980613362537,2023-03-25,106,0.09712858623572641,Cupid,'Fifty Fifty',"""None""",0.5,0.5
0.25492980613362537,2023-03-25,114,0.0936585811581694,El Merengue,'Marshmello',"""'Manuel Turizo'""",0.1162592211469438,0.07433035092900787
0.25492980613362537,2023-03-25,151,0.08137884587711594,You,'Miley Cyrus',"""None""",0.20799439479361845,0.5
0.25492980613362537,2023-03-25,161,0.07881104062391006,Rara Vez,'Milo j',"""None""",0.5,0.5
0.25492980613362537,2023-03-25,163,0.07832604499879574,Muddy Feet,'Miley Cyrus',"""'Sia'""",0.19796358504470035,0.08877021173227558
0.25492980613362537,2023-03-25,174,0.07580980435789034,El Azul,'Junior H',"""'Peso Pluma'""",0.09480350598365946,0.08865713093437814
0.25492980613362537,2023-03-25,176,0.07537783614444091,Malas Decisiones,'KENIA OS',"""None""",0.5,0.5
0.25492980613362537,2023-03-25,191,0.07235746052924216,Violet Chemistry,'Miley Cyrus',"""None""",0.18918134295095096,0.5
0.2568465640744797,2023-04-01,8,0.35355339059327373,"Set Me Free, Pt. 2",'Jimin',"""None""",0.2601240237360836,0.5
0.2568465640744797,2023-04-01,10,0.31622776601683794,All Of The Girls You Loved Before,'Taylor Swift',"""None""",0.20347656287902555,0.5
0.2568465640744797,2023-04-01,12,0.2886751345948129,Ella Baila Sola,'Eslabon Armado',"""'Peso Pluma'""",0.07216878364870323,0.08648320706198374
0.2568465640744797,2023-04-01,31,0.1796053020267749,Coco Chanel,'Eladio Carrion',"""'Bad Bunny'""",0.07856742013183861,0.22372785673486775
0.2568465640744797,2023-04-01,73,0.11704114719613057,Eat Your Young,'Hozier',"""None""",0.07124704998790965,0.5
0.2568465640744797,2023-04-01,89,0.105999788000636,Si La Calle Llama,'Eladio Carrion',"""'Myke Towers'""",0.13352915287329742,0.11332386592661958
0.2568465640744797,2023-04-01,102,0.09901475429766744,Remix Exclusivo,'Feid',"""None""",0.0870951171482219,0.5
0.2568465640744797,2023-04-01,112,0.0944911182523068,5 Leaf Clover,'Luke Combs',"""None""",0.12392871348753252,0.5
0.2568465640744797,2023-04-01,128,0.08838834764831843,Dijeron Que No La Iba Lograr,'Chino Pacas',"""'Fuerza Regida'""",0.08006407690254357,0.0972411135289308
0.2568465640744797,2023-04-01,154,0.08058229640253803,Shake It Off,'Taylor Swift',"""None""",0.20507085247342846,0.5
0.2568465640744797,2023-04-01,160,0.07905694150420949,Style,'Taylor Swift',"""None""",0.20333514077352907,0.5
0.2568465640744797,2023-04-01,162,0.07856742013183861,Death,'Melanie Martinez',"""None""",0.5,0.5
0.2568465640744797,2023-04-01,166,0.07761505257063328,Cruel Summer,'Taylor Swift',"""None""",0.20162618948924912,0.5
0.2568465640744797,2023-04-01,174,0.07580980435789034,Mbappe,'Eladio Carrion',"""None""",0.12383001612735112,0.5
0.2568465640744797,2023-04-01,184,0.07372097807744857,Lover,'Taylor Swift',"""None""",0.19994404181965864,0.5
0.2568465640744797,2023-04-01,189,0.07273929674533079,Moonlight,'Kali Uchis',"""None""",0.1133518311525189,0.5
0.2568465640744797,2023-04-01,196,0.07142857142857142,Mother,'Meghan Trainor',"""None""",0.09393829806744046,0.5
0.25876332201533403,2023-04-08,2,0.7071067811865475,Like Crazy,'Jimin',"""None""",0.2923772122994979,0.5
0.25876332201533403,2023-04-08,10,0.31622776601683794,Beso,'Rosalia',"""'Rauw Alejandro'""",0.16829280750646752,0.12000093714427276
0.25876332201533403,2023-04-08,16,0.25,Eyes Closed,'Ed Sheeran',"""None""",0.16770907973945856,0.5
0.25876332201533403,2023-04-08,30,0.18257418583505536,"Bzrp Music Sessions, Vol. 54",'Bizarrap',"""'Arcangel'""",0.15962620004648193,0.13481834668824802
0.25876332201533403,2023-04-08,88,0.10660035817780521,Fast Car,'Luke Combs',"""None""",0.12150848523242441,0.5
0.25876332201533403,2023-04-08,130,0.08770580193070293,Low Down,'Lil Baby',"""None""",0.15126778207311192,0.5
0.25876332201533403,2023-04-08,133,0.086710996952412,Face-Off,'Jimin',"""None""",0.3989585864047147,0.5
0.25876332201533403,2023-04-08,163,0.07832604499879574,Vampiros,'Rosalia',"""'Rauw Alejandro'""",0.18207922208696614,0.13282931275465137
0.25876332201533403,2023-04-08,166,0.07761505257063328,Numb,'Linkin Park',"""None""",0.1662472275563457,0.5
0.25876332201533403,2023-04-08,168,0.07715167498104596,Fighting Myself,'Linkin Park',"""None""",0.13424429389045847,0.5
0.25876332201533403,2023-04-08,181,0.07432941462471664,Dogtooth,'Tyler',"""'The Creator'""",0.1311897368923913,0.1311897368923913
0.25876332201533403,2023-04-08,182,0.07412493166611012,The Light,'Juice WRLD',"""None""",0.1168127085473814,0.5
0.25876332201533403,2023-04-08,189,0.07273929674533079,Alone,'Jimin',"""None""",0.33511995498476826,0.5
0.26068007995618836,2023-04-15,2,0.7071067811865475,Flower,'Jisoo',"""None""",0.5,0.5
0.26068007995618836,2023-04-15,57,0.13245323570650439,Fight The Feeling,'Rod Wave',"""None""",0.10419636842845129,0.5
0.26068007995618836,2023-04-15,77,0.11396057645963795,Classy 101,'Feid',"""'Young Miko'""",0.08825031631388983,0.5
0.26068007995618836,2023-04-15,78,0.11322770341445956,All Eyes On Me,'Jisoo',"""None""",0.7071067811865475,0.5
0.26068007995618836,2023-04-15,87,0.10721125348377948,Void,'Melanie Martinez',"""None""",0.07856742013183861,0.5
0.26068007995618836,2023-04-15,90,0.10540925533894598,Kitsch,'IVE',"""None""",0.11390773371899643,0.5
0.26068007995618836,2023-04-15,91,0.10482848367219183,Sorry Not Sorry,'Tyler',"""'The Creator'""",0.12676206340024732,0.12676206340024732
0.26068007995618836,2023-04-15,100,0.1,Slut Me Out,'NLE Choppa',"""None""",0.0716114874039433,0.5
0.26068007995618836,2023-04-15,167,0.07738232325341368,All Night,'Luciano',"""'RAF Camora'""",0.09442235554827698,0.0812883421842115
0.26068007995618836,2023-04-15,191,0.07235746052924216,I Know,'Kanii',"""None""",0.5,0.5
0.2625968378970427,2023-04-22,2,0.7071067811865475,Search & Rescue,'Drake',"""None""",0.29523445427677936,0.5
0.2625968378970427,2023-04-22,24,0.20412414523193154,People Pt.2,'Agust D',"""'IU'""",0.5,0.11322770341445956
0.2625968378970427,2023-04-22,52,0.1386750490563073,I Am,'IVE',"""None""",0.11162427572498927,0.5
0.2625968378970427,2023-04-22,81,0.1111111111111111,M.A (Mejores Amigos),'BM',"""None""",0.5,0.5
0.2625968378970427,2023-04-22,88,0.10660035817780521,Happy,'NF',"""None""",0.11266650152326632,0.5
0.2625968378970427,2023-04-22,93,0.10369516947304253,Never Felt So Alone,'Labrinth',"""None""",0.09549896726534189,0.5
0.2625968378970427,2023-04-22,106,0.09712858623572641,Peaches,'Jack Black',"""None""",0.5,0.5
0.2625968378970427,2023-04-22,114,0.0936585811581694,Baby Don't Hurt Me,'David Guetta',"""'Anne-Marie', 'Coi Leray'""",0.10342613891011927,0.09673894155077853
0.2625968378970427,2023-04-22,141,0.0842151921066519,Chanel,'Becky G',"""'Peso Pluma'""",0.15174191940480444,0.11579307911260658
0.2625968378970427,2023-04-22,183,0.07392212709545729,Un Finde (Big One CROSSOVER #2),'Ke personajes',"""'Big One', 'FMK'""",0.5,0.28779644730092274
0.264513595837897,2023-04-29,5,0.4472135954999579,Un x100to,'Grupo Frontera',"""'Bad Bunny'""",0.09954623348739443,0.22282317859890116
0.264513595837897,2023-04-29,11,0.30151134457776363,Princess Diana,'Ice Spice',"""'Nicki Minaj'""",0.21401587494576724,0.16415597251055097
0.264513595837897,2023-04-29,12,0.2886751345948129,Daylight,'David Kushner',"""None""",0.08192319205190406,0.5
0.264513595837897,2023-04-29,14,0.2672612419124244,Idol,'YOASOBI',"""None""",0.10735676222403419,0.5
0.264513595837897,2023-04-29,16,0.25,Chemical,'Post Malone',"""None""",0.15632680838767407,0.5
0.264513595837897,2023-04-29,79,0.1125087900926024,See You Again,'Tyler',"""'The Creator', 'Kali Uchis'""",0.12517467964603582,0.11354083379270954
0.264513595837897,2023-04-29,119,0.09166984970282113,Wish You The Best,'Lewis Capaldi',"""None""",0.14365216726151242,0.5
0.264513595837897,2023-04-29,123,0.09016696346674323,Igualito A Mi Apa,'Fuerza Regida',"""'Peso Pluma'""",0.0950002467014788,0.1117749586180134
0.264513595837897,2023-04-29,125,0.08944271909999159,Fragil,'Yahritza y Su Esencia',"""'Grupo Frontera'""",0.18569533817705186,0.17090405448134058
0.264513595837897,2023-04-29,127,0.08873565094161139,El Tsurito,'Junior H',"""'Gabito Ballesteros', 'Peso Pluma'""",0.0883065762407466,0.10129107608898774
0.264513595837897,2023-04-29,140,0.08451542547285165,Kizuna No Kiseki,'MAN',"""'A MISSION', 'milet'""",0.5,0.5
0.264513595837897,2023-04-29,166,0.07761505257063328,Pink + White,'Frank Ocean',"""None""",0.13245323570650439,0.5
0.26643035377875135,2023-05-06,12,0.2886751345948129,Double Fantasy,'The Weeknd',"""'Future'""",0.1990787135410566,0.17856164630800261
0.26643035377875135,2023-05-06,15,0.2581988897471611,Haegeum,'Agust D',"""None""",0.20412414523193154,0.5
0.26643035377875135,2023-05-06,63,0.1259881576697424,Super,'SEVENTEEN',"""None""",0.10346368339745272,0.5
0.26643035377875135,2023-05-06,79,0.1125087900926024,Alone,'Kim Petras',"""'Nicki Minaj'""",1.0,0.17295119510465684
0.26643035377875135,2023-05-06,111,0.0949157995752499,Las Morras,'Peso Pluma',"""'Blessd'""",0.10723939230225117,0.07495316889958614
0.26643035377875135,2023-05-06,161,0.07881104062391006,Amygdala,'Agust D',"""None""",0.23121334152405443,0.5
0.26643035377875135,2023-05-06,163,0.07832604499879574,Rosa Pastel,'Peso Pluma',"""'Jasiel Nunez'""",0.10610095110659175,0.5
0.26643035377875135,2023-05-06,167,0.07738232325341368,Nina Bonita,'Feid',"""'Sean Paul'""",0.09052984256545987,0.07357308218247186
0.2683471117196057,2023-05-13,61,0.12803687993289598,Unforgiven,'LE SSERAFIM',"""'Nile Rodgers'""",0.09678546271113299,0.5
0.2683471117196057,2023-05-13,110,0.09534625892455924,They Don't Love It,'Jack Harlow',"""None""",0.1652899041042949,0.5
0.2683471117196057,2023-05-13,143,0.08362420100070908,Shoong!,'TAEYANG',"""'LISA Of BLACKPINK'""",0.2886751345948129,0.5
0.2683471117196057,2023-05-13,192,0.07216878364870323,Erro Gostoso,'Simone Mendes',"""None""",0.5,0.5
0.27026386966046,2023-05-20,72,0.11785113019775793,Mejor Que Yo,'Anuel AA',"""'Mambo Kingz', 'DJ Luian'""",0.10066920842432688,0.09245003270420485
0.27026386966046,2023-05-20,73,0.11704114719613057,Curtains,'Ed Sheeran',"""None""",0.17089182519729224,0.5
0.27026386966046,2023-05-20,80,0.11180339887498948,Creep,'Radiohead',"""None""",0.5,0.5
0.27026386966046,2023-05-20,125,0.08944271909999159,Boat,'Ed Sheeran',"""None""",0.1688642901916982,0.5
0.27026386966046,2023-05-20,149,0.08192319205190406,Area Codes,'Kaliii',"""None""",0.5,0.5
0.27026386966046,2023-05-20,160,0.07905694150420949,Spicy,'aespa',"""None""",0.09875349403099046,0.5
0.27026386966046,2023-05-20,179,0.07474350927519359,Go Hard,'Lil Baby',"""None""",0.15024084728599815,0.5
0.27026386966046,2023-05-20,187,0.07312724241271307,Dog Days Are Over,'Florence',"""'The Machine'""",0.5,0.5
0.27218062760131434,2023-05-27,7,0.3779644730092272,All My Life,'Lil Durk',"""'J. Cole'""",0.1228554192709819,0.20008489611472186
0.27218062760131434,2023-05-27,13,0.2773500981126146,Acrostico,'Shakira',"""None""",0.25197633115539897,0.5
0.27218062760131434,2023-05-27,15,0.2581988897471611,Tattoo,'Loreen',"""None""",0.5,0.5
0.27218062760131434,2023-05-27,27,0.19245008972987526,Cha Cha Cha,'Kaarija',"""None""",0.5,0.5
0.27218062760131434,2023-05-27,58,0.13130643285972254,Queen Of Kings,'Alessandra',"""None""",0.5,0.5
0.27218062760131434,2023-05-27,62,0.1270001270001905,The Planet,'BTS',"""None""",0.4792843807797577,0.5
0.27218062760131434,2023-05-27,78,0.11322770341445956,Mathematical Disrespect,'Lil Mabu',"""None""",0.5,0.5
0.27218062760131434,2023-05-27,95,0.10259783520851541,Life Goes On,'Ed Sheeran',"""'Luke Combs'""",0.16598248694633963,0.12037391221246697
0.27218062760131434,2023-05-27,157,0.07980868844676221,Queencard,'(G)I-DLE',"""None""",0.12253075925605046,0.5
0.27218062760131434,2023-05-27,188,0.07293249574894728,Abcdario,'Eden Munoz',"""'Junior H'""",0.08451542547285165,0.088416719529861
0.27218062760131434,2023-05-27,190,0.07254762501100116,A Sky Full Of Stars,'Coldplay',"""None""",0.22004044433154035,0.5
0.27218062760131434,2023-05-27,192,0.07216878364870323,Utsukushii Hire,'Spitz',"""None""",0.5,0.5
0.27409738554216867,2023-06-03,1,1.0,Where She Goes,'Bad Bunny',"""None""",0.22736558240239957,0.5
0.27409738554216867,2023-06-03,16,0.25,"Angel, Pt. 1",'Kodak Black',"""'NLE Choppa', 'Jimin', 'JVKE', 'Muni Long'""",0.1205690205799652,0.15155762480346452
0.27409738554216867,2023-06-03,18,0.23570226039551587,Say Yes To Heaven,'Lana Del Rey',"""None""",0.17694543596958845,0.5
0.27409738554216867,2023-06-03,19,0.22941573387056174,TQM,'Fuerza Regida',"""None""",0.09401795697004034,0.5
0.27409738554216867,2023-06-03,44,0.15075567228888181,Mourning,'Post Malone',"""None""",0.16122262934314074,0.5
0.27409738554216867,2023-06-03,95,0.10259783520851541,Amargura,'Karol G',"""None""",0.18523016121211838,0.5
0.27409738554216867,2023-06-03,140,0.08451542547285165,Bite Me,'ENHYPEN',"""None""",0.5,0.5
0.27409738554216867,2023-06-03,170,0.07669649888473704,Have You Ever Seen The Rain,'Creedence Clearwater Revival',"""None""",0.5,0.5
0.27409738554216867,2023-06-03,175,0.07559289460184544,The Best,'Tina Turner',"""None""",0.5,0.5
0.27409738554216867,2023-06-03,182,0.07412493166611012,Cartao Black,'MC Caverinha E KayBlack',"""None""",0.5,0.5
